time_s,VM,VLEAK,VREF
0.00115339833,0.397615438,0.992779703,0.993377468
0.00116339833,0.39772364,0.992779703,0.993377468
0.00117339833,0.397831822,0.992779703,0.993377468
0.00118339833,0.397939984,0.992779703,0.993377468
0.00119339833,0.398048127,0.992779703,0.993377468
0.00120339833,0.398156251,0.992779703,0.993377468
0.00121339833,0.398264354,0.992779703,0.993377468
0.00122339833,0.398372438,0.992779703,0.993377468
0.00123339833,0.398480502,0.992779703,0.993377468
0.00124339833,0.398588547,0.992779703,0.993377468
0.00125339833,0.398696572,0.992779703,0.993377468
0.00126339833,0.398804577,0.992779703,0.993377468
0.00127339833,0.398912563,0.992779703,0.993377468
0.00128339833,0.399020529,0.992779703,0.993377468
0.00129339833,0.399128475,0.992779703,0.993377468
0.00130339833,0.399236402,0.992779703,0.993377468
0.00131339833,0.399344309,0.992779703,0.993377468
0.00132339833,0.399452197,0.992779703,0.993377468
0.00133339833,0.399560064,0.992779703,0.993377468
0.00134339833,0.399667913,0.992779703,0.993377468
0.00135339833,0.399775741,0.992779703,0.993377468
0.00136339833,0.399883551,0.992779703,0.993377468
0.00137339833,0.39999134,0.992779703,0.993377468
0.00138339833,0.40009911,0.992779703,0.993377468
0.00139339833,0.40020686,0.992779703,0.993377468
0.00140339833,0.400314591,0.992779703,0.993377468
0.00141339833,0.400422302,0.992779703,0.993377468
0.00142339833,0.400529994,0.992779703,0.993377468
0.00143339833,0.400637666,0.992779703,0.993377468
0.00144339833,0.400745318,0.992779703,0.993377468
0.00145339833,0.400852951,0.992779703,0.993377468
0.00146339833,0.400960564,0.992779703,0.993377468
0.00147339833,0.401068158,0.992779703,0.993377468
0.00148339833,0.401175732,0.992779703,0.993377468
0.00149339833,0.401283287,0.992779703,0.993377468
0.00150339833,0.401390822,0.992779703,0.993377468
0.00151339833,0.401498337,0.992779703,0.993377468
0.00152339833,0.401605833,0.992779703,0.993377468
0.00153339833,0.401713309,0.992779703,0.993377468
0.00154339833,0.401820766,0.992779703,0.993377468
0.00155339833,0.401928204,0.992779703,0.993377468
0.00156339833,0.402035621,0.992779703,0.993377468
0.00157339833,0.40214302,0.992779703,0.993377468
0.00158339833,0.402250398,0.992779703,0.993377468
0.00159339833,0.402357758,0.992779703,0.993377468
0.00160339833,0.402465097,0.992779703,0.993377468
0.00161339833,0.402572417,0.992779703,0.993377468
0.00162339833,0.402679718,0.992779703,0.993377468
0.00163339833,0.402786999,0.992779703,0.993377468
0.00164339833,0.402894261,0.992779703,0.993377468
0.00165339833,0.403001503,0.992779703,0.993377468
0.00166339833,0.403108726,0.992779703,0.993377468
0.00167339833,0.403215929,0.992779703,0.993377468
0.00168339833,0.403323113,0.992779703,0.993377468
0.00169339833,0.403430277,0.992779703,0.993377468
0.00170339833,0.403537421,0.992779703,0.993377468
0.00171339833,0.403644547,0.992779703,0.993377468
0.00172339833,0.403751652,0.992779703,0.993377468
0.00173339833,0.403858739,0.992779703,0.993377468
0.00174339833,0.403965805,0.992779703,0.993377468
0.00175339833,0.404072853,0.992779703,0.993377468
0.00176339833,0.404179881,0.992779703,0.993377468
0.00177339833,0.404286889,0.992779703,0.993377468
0.00178339833,0.404393878,0.992779703,0.993377468
0.00179339833,0.404500848,0.992779703,0.993377468
0.00180339833,0.404607798,0.992779703,0.993377468
0.00181339833,0.404714728,0.992779703,0.993377468
0.00182339833,0.404821639,0.992779703,0.993377468
0.00183339833,0.404928531,0.992779703,0.993377468
0.00184339833,0.405035404,0.992779703,0.993377468
0.00185339833,0.405142256,0.992779703,0.993377468
0.00186339833,0.40524909,0.992779703,0.993377468
0.00187339833,0.405355904,0.992779703,0.993377468
0.00188339833,0.405462699,0.992779703,0.993377468
0.00189339833,0.405569474,0.992779703,0.993377468
0.00190339833,0.40567623,0.992779703,0.993377468
0.00191339833,0.405782966,0.992779703,0.993377468
0.00192339833,0.405889683,0.992779703,0.993377468
0.00193339833,0.40599638,0.992779703,0.993377468
0.00194339833,0.406103059,0.992779703,0.993377468
0.00195339833,0.406209717,0.992779703,0.993377468
0.00196339833,0.406316357,0.992779703,0.993377468
0.00197339833,0.406422977,0.992779703,0.993377468
0.00198339833,0.406529577,0.992779703,0.993377468
0.00199339833,0.406636159,0.992779703,0.993377468
0.00200339833,0.406742721,0.992779703,0.993377468
0.00201339833,0.406849263,0.992779703,0.993377468
0.00202339833,0.406955786,0.992779703,0.993377468
0.00203339833,0.40706229,0.992779703,0.993377468
0.00204339833,0.407168774,0.992779703,0.993377468
0.00205339833,0.407275239,0.992779703,0.993377468
0.00206339833,0.407381685,0.992779703,0.993377468
0.00207339833,0.407488111,0.992779703,0.993377468
0.00208339833,0.407594518,0.992779703,0.993377468
0.00209339833,0.407700906,0.992779703,0.993377468
0.00210339833,0.407807274,0.992779703,0.993377468
0.00211339833,0.407913623,0.992779703,0.993377468
0.00212339833,0.408019953,0.992779703,0.993377468
0.00213339833,0.408126263,0.992779703,0.993377468
0.00214339833,0.408232554,0.992779703,0.993377468
0.00215339833,0.408338826,0.992779703,0.993377468
0.00216339833,0.408445078,0.992779703,0.993377468
0.00217339833,0.408551311,0.992779703,0.993377468
0.00218339833,0.408657525,0.992779703,0.993377468
0.00219339833,0.408763719,0.992779703,0.993377468
0.00220339833,0.408869894,0.992779703,0.993377468
0.00221339833,0.40897605,0.992779703,0.993377468
0.00222339833,0.409082186,0.992779703,0.993377468
0.00223339833,0.409188304,0.992779703,0.993377468
0.00224339833,0.409294402,0.992779703,0.993377468
0.00225339833,0.40940048,0.992779703,0.993377468
0.00226339833,0.409506539,0.992779703,0.993377468
0.00227339833,0.409612579,0.992779703,0.993377468
0.00228339833,0.4097186,0.992779703,0.993377468
0.00229339833,0.409824602,0.992779703,0.993377468
0.00230339833,0.409930584,0.992779703,0.993377468
0.00231339833,0.410036547,0.992779703,0.993377468
0.00232339833,0.41014249,0.992779703,0.993377468
0.00233339833,0.410248415,0.992779703,0.993377468
0.00234339833,0.41035432,0.992779703,0.993377468
0.00235339833,0.410460206,0.992779703,0.993377468
0.00236339833,0.410566073,0.992779703,0.993377468
0.00237339833,0.41067192,0.992779703,0.993377468
0.00238339833,0.410777748,0.992779703,0.993377468
0.00239339833,0.410883557,0.992779703,0.993377468
0.00240339833,0.410989347,0.992779703,0.993377468
0.00241339833,0.411095117,0.992779703,0.993377468
0.00242339833,0.411200868,0.992779703,0.993377468
0.00243339833,0.4113066,0.992779703,0.993377468
0.00244339833,0.411412313,0.992779703,0.993377468
0.00245339833,0.411518007,0.992779703,0.993377468
0.00246339833,0.411623681,0.992779703,0.993377468
0.00247339833,0.411729336,0.992779703,0.993377468
0.00248339833,0.411834972,0.992779703,0.993377468
0.00249339833,0.411940589,0.992779703,0.993377468
0.00250339833,0.412046186,0.992779702,0.993377468
0.00251339833,0.412151765,0.992779702,0.993377468
0.00252339833,0.412257324,0.992779702,0.993377468
0.00253339833,0.412362864,0.992779702,0.993377468
0.00254339833,0.412468384,0.992779702,0.993377468
0.00255339833,0.412573886,0.992779702,0.993377468
0.00256339833,0.412679368,0.992779702,0.993377468
0.00257339833,0.412784832,0.992779702,0.993377468
0.00258339833,0.412890276,0.992779702,0.993377468
0.00259339833,0.4129957,0.992779702,0.993377468
0.00260339833,0.413101106,0.992779702,0.993377468
0.00261339833,0.413206493,0.992779702,0.993377468
0.00262339833,0.41331186,0.992779702,0.993377468
0.00263339833,0.413417208,0.992779702,0.993377468
0.00264339833,0.413522537,0.992779702,0.993377468
0.00265339833,0.413627847,0.992779702,0.993377468
0.00266339833,0.413733138,0.992779702,0.993377468
0.00267339833,0.41383841,0.992779702,0.993377468
0.00268339833,0.413943662,0.992779702,0.993377468
0.00269339833,0.414048895,0.992779702,0.993377468
0.00270339833,0.41415411,0.992779702,0.993377468
0.00271339833,0.414259305,0.992779702,0.993377468
0.00272339833,0.414364481,0.992779702,0.993377468
0.00273339833,0.414469638,0.992779702,0.993377468
0.00274339833,0.414574775,0.992779702,0.993377468
0.00275339833,0.414679894,0.992779702,0.993377468
0.00276339833,0.414784993,0.992779702,0.993377468
0.00277339833,0.414890074,0.992779702,0.993377468
0.00278339833,0.414995135,0.992779702,0.993377468
0.00279339833,0.415100177,0.992779702,0.993377468
0.00280339833,0.4152052,0.992779702,0.993377468
0.00281339833,0.415310204,0.992779702,0.993377468
0.00282339833,0.415415189,0.992779702,0.993377468
0.00283339833,0.415520155,0.992779702,0.993377468
0.00284339833,0.415625102,0.992779702,0.993377468
0.00285339833,0.41573003,0.992779702,0.993377468
0.00286339833,0.415834938,0.992779702,0.993377468
0.00287339833,0.415939828,0.992779702,0.993377468
0.00288339833,0.416044698,0.992779702,0.993377468
0.00289339833,0.416149549,0.992779702,0.993377468
0.00290339833,0.416254382,0.992779702,0.993377468
0.00291339833,0.416359195,0.992779702,0.993377468
0.00292339833,0.416463989,0.992779702,0.993377468
0.00293339833,0.416568764,0.992779702,0.993377468
0.00294339833,0.416673521,0.992779702,0.993377468
0.00295339833,0.416778258,0.992779702,0.993377468
0.00296339833,0.416882976,0.992779702,0.993377468
0.00297339833,0.416987675,0.992779702,0.993377468
0.00298339833,0.417092355,0.992779702,0.993377468
0.00299339833,0.417197015,0.992779702,0.993377468
0.00300339833,0.417301657,0.992779702,0.993377468
0.00301339833,0.41740628,0.992779702,0.993377468
0.00302339833,0.417510884,0.992779702,0.993377468
0.00303339833,0.417615469,0.992779702,0.993377468
0.00304339833,0.417720035,0.992779702,0.993377468
0.00305339833,0.417824581,0.992779702,0.993377468
0.00306339833,0.417929109,0.992779702,0.993377468
0.00307339833,0.418033618,0.992779702,0.993377468
0.00308339833,0.418138108,0.992779702,0.993377468
0.00309339833,0.418242579,0.992779702,0.993377468
0.00310339833,0.41834703,0.992779702,0.993377468
0.00311339833,0.418451463,0.992779702,0.993377468
0.00312339833,0.418555877,0.992779702,0.993377468
0.00313339833,0.418660272,0.992779702,0.993377468
0.00314339833,0.418764648,0.992779702,0.993377468
0.00315339833,0.418869005,0.992779702,0.993377468
0.00316339833,0.418973343,0.992779702,0.993377468
0.00317339833,0.419077662,0.992779702,0.993377468
0.00318339833,0.419181961,0.992779702,0.993377468
0.00319339833,0.419286243,0.992779702,0.993377468
0.00320339833,0.419390505,0.992779702,0.993377468
0.00321339833,0.419494748,0.992779702,0.993377468
0.00322339833,0.419598972,0.992779702,0.993377468
0.00323339833,0.419703177,0.992779702,0.993377468
0.00324339833,0.419807363,0.992779702,0.993377468
0.00325339833,0.419911531,0.992779702,0.993377468
0.00326339833,0.420015679,0.992779702,0.993377468
0.00327339833,0.420119808,0.992779702,0.993377468
0.00328339833,0.420223919,0.992779702,0.993377468
0.00329339833,0.420328011,0.992779702,0.993377468
0.00330339833,0.420432083,0.992779702,0.993377468
0.00331339833,0.420536137,0.992779702,0.993377468
0.00332339833,0.420640172,0.992779702,0.993377468
0.00333339833,0.420744188,0.992779702,0.993377468
0.00334339833,0.420848185,0.992779702,0.993377468
0.00335339833,0.420952163,0.992779702,0.993377468
0.00336339833,0.421056122,0.992779702,0.993377468
0.00337339833,0.421160062,0.992779702,0.993377468
0.00338339833,0.421263984,0.992779702,0.993377468
0.00339339833,0.421367886,0.992779702,0.993377468
0.00340339833,0.42147177,0.992779702,0.993377468
0.00341339833,0.421575635,0.992779702,0.993377468
0.00342339833,0.42167948,0.992779702,0.993377468
0.00343339833,0.421783307,0.992779702,0.993377468
0.00344339833,0.421887115,0.992779702,0.993377468
0.00345339833,0.421990905,0.992779702,0.993377468
0.00346339833,0.422094675,0.992779702,0.993377468
0.00347339833,0.422198426,0.992779702,0.993377468
0.00348339833,0.422302159,0.992779702,0.993377468
0.00349339833,0.422405873,0.992779702,0.993377468
0.00350339833,0.422509568,0.992779702,0.993377468
0.00351339833,0.422613244,0.992779702,0.993377468
0.00352339833,0.422716901,0.992779702,0.993377468
0.00353339833,0.422820539,0.992779702,0.993377468
0.00354339833,0.422924159,0.992779702,0.993377468
0.00355339833,0.42302776,0.992779702,0.993377468
0.00356339833,0.423131341,0.992779702,0.993377468
0.00357339833,0.423234904,0.992779702,0.993377468
0.00358339833,0.423338449,0.992779702,0.993377468
0.00359339833,0.423441974,0.992779702,0.993377468
0.00360339833,0.423545481,0.992779702,0.993377468
0.00361339833,0.423648968,0.992779702,0.993377468
0.00362339833,0.423752437,0.992779702,0.993377468
0.00363339833,0.423855887,0.992779702,0.993377468
0.00364339833,0.423959319,0.992779702,0.993377468
0.00365339833,0.424062731,0.992779702,0.993377468
0.00366339833,0.424166125,0.992779702,0.993377468
0.00367339833,0.4242695,0.992779702,0.993377468
0.00368339833,0.424372856,0.992779702,0.993377468
0.00369339833,0.424476193,0.992779702,0.993377468
0.00370339833,0.424579512,0.992779702,0.993377468
0.00371339833,0.424682811,0.992779702,0.993377468
0.00372339833,0.424786092,0.992779702,0.993377468
0.00373339833,0.424889354,0.992779702,0.993377468
0.00374339833,0.424992598,0.992779702,0.993377468
0.00375339833,0.425095822,0.992779702,0.993377468
0.00376339833,0.425199028,0.992779702,0.993377468
0.00377339833,0.425302215,0.992779702,0.993377468
0.00378339833,0.425405384,0.992779702,0.993377468
0.00379339833,0.425508533,0.992779702,0.993377468
0.00380339833,0.425611664,0.992779702,0.993377468
0.00381339833,0.425714776,0.992779702,0.993377468
0.00382339833,0.42581787,0.992779702,0.993377468
0.00383339833,0.425920944,0.992779702,0.993377468
0.00384339833,0.426024,0.992779702,0.993377468
0.00385339833,0.426127037,0.992779702,0.993377468
0.00386339833,0.426230056,0.992779702,0.993377468
0.00387339833,0.426333055,0.992779702,0.993377468
0.00388339833,0.426436036,0.992779702,0.993377468
0.00389339833,0.426538998,0.992779702,0.993377468
0.00390339833,0.426641942,0.992779702,0.993377468
0.00391339833,0.426744867,0.992779702,0.993377468
0.00392339833,0.426847773,0.992779702,0.993377468
0.00393339833,0.42695066,0.992779702,0.993377468
0.00394339833,0.427053529,0.992779702,0.993377468
0.00395339833,0.427156379,0.992779702,0.993377468
0.00396339833,0.42725921,0.992779702,0.993377468
0.00397339833,0.427362023,0.992779702,0.993377468
0.00398339833,0.427464816,0.992779702,0.993377468
0.00399339833,0.427567592,0.992779702,0.993377468
0.00400339833,0.427670348,0.992779702,0.993377468
0.00401339833,0.427773086,0.992779702,0.993377468
0.00402339833,0.427875805,0.992779702,0.993377468
0.00403339833,0.427978506,0.992779702,0.993377468
0.00404339833,0.428081187,0.992779702,0.993377468
0.00405339833,0.42818385,0.992779702,0.993377468
0.00406339833,0.428286495,0.992779702,0.993377468
0.00407339833,0.428389121,0.992779702,0.993377468
0.00408339833,0.428491728,0.992779702,0.993377468
0.00409339833,0.428594316,0.992779702,0.993377468
0.00410339833,0.428696886,0.992779702,0.993377468
0.00411339833,0.428799437,0.992779702,0.993377468
0.00412339833,0.42890197,0.992779702,0.993377468
0.00413339833,0.429004484,0.992779702,0.993377468
0.00414339833,0.429106979,0.992779702,0.993377468
0.00415339833,0.429209456,0.992779702,0.993377468
0.00416339833,0.429311914,0.992779702,0.993377468
0.00417339833,0.429414353,0.992779702,0.993377468
0.00418339833,0.429516774,0.992779702,0.993377468
0.00419339833,0.429619176,0.992779702,0.993377468
0.00420339833,0.42972156,0.992779702,0.993377468
0.00421339833,0.429823924,0.992779702,0.993377468
0.00422339833,0.429926271,0.992779702,0.993377468
0.00423339833,0.430028598,0.992779702,0.993377468
0.00424339833,0.430130908,0.992779702,0.993377468
0.00425339833,0.430233198,0.992779702,0.993377468
0.00426339833,0.43033547,0.992779702,0.993377468
0.00427339833,0.430437723,0.992779702,0.993377468
0.00428339833,0.430539958,0.992779702,0.993377468
0.00429339833,0.430642174,0.992779702,0.993377468
0.00430339833,0.430744372,0.992779702,0.993377468
0.00431339833,0.43084655,0.992779702,0.993377468
0.00432339833,0.430948711,0.992779702,0.993377468
0.00433339833,0.431050853,0.992779702,0.993377468
0.00434339833,0.431152976,0.992779702,0.993377468
0.00435339833,0.431255081,0.992779702,0.993377468
0.00436339833,0.431357167,0.992779702,0.993377468
0.00437339833,0.431459234,0.992779702,0.993377468
0.00438339833,0.431561283,0.992779702,0.993377468
0.00439339833,0.431663314,0.992779702,0.993377468
0.00440339833,0.431765326,0.992779702,0.993377468
0.00441339833,0.431867319,0.992779702,0.993377468
0.00442339833,0.431969294,0.992779702,0.993377468
0.00443339833,0.43207125,0.992779702,0.993377468
0.00444339833,0.432173188,0.992779702,0.993377468
0.00445339833,0.432275107,0.992779702,0.993377468
0.00446339833,0.432377008,0.992779702,0.993377468
0.00447339833,0.43247889,0.992779702,0.993377468
0.00448339833,0.432580753,0.992779702,0.993377468
0.00449339833,0.432682598,0.992779702,0.993377468
0.00450339833,0.432784425,0.992779702,0.993377468
0.00451339833,0.432886233,0.992779702,0.993377468
0.00452339833,0.432988023,0.992779702,0.993377468
0.00453339833,0.433089794,0.992779702,0.993377468
0.00454339833,0.433191546,0.992779702,0.993377468
0.00455339833,0.43329328,0.992779702,0.993377468
0.00456339833,0.433394996,0.992779702,0.993377468
0.00457339833,0.433496693,0.992779702,0.993377468
0.00458339833,0.433598371,0.992779702,0.993377468
0.00459339833,0.433700032,0.992779702,0.993377468
0.00460339833,0.433801673,0.992779702,0.993377468
0.00461339833,0.433903296,0.992779702,0.993377468
0.00462339833,0.434004901,0.992779702,0.993377468
0.00463339833,0.434106487,0.992779702,0.993377468
0.00464339833,0.434208055,0.992779702,0.993377468
0.00465339833,0.434309604,0.992779702,0.993377468
0.00466339833,0.434411135,0.992779702,0.993377468
0.00467339833,0.434512647,0.992779702,0.993377468
0.00468339833,0.434614141,0.992779702,0.993377468
0.00469339833,0.434715616,0.992779702,0.993377468
0.00470339833,0.434817073,0.992779702,0.993377468
0.00471339833,0.434918512,0.992779702,0.993377468
0.00472339833,0.435019932,0.992779702,0.993377468
0.00473339833,0.435121334,0.992779702,0.993377468
0.00474339833,0.435222717,0.992779702,0.993377468
0.00475339833,0.435324082,0.992779702,0.993377468
0.00476339833,0.435425428,0.992779702,0.993377468
0.00477339833,0.435526756,0.992779702,0.993377468
0.00478339833,0.435628066,0.992779702,0.993377468
0.00479339833,0.435729357,0.992779702,0.993377468
0.00480339833,0.435830629,0.992779702,0.993377468
0.00481339833,0.435931884,0.992779702,0.993377468
0.00482339833,0.436033119,0.992779702,0.993377468
0.00483339833,0.436134337,0.992779702,0.993377468
0.00484339833,0.436235536,0.992779702,0.993377468
0.00485339833,0.436336717,0.992779702,0.993377468
0.00486339833,0.436437879,0.992779702,0.993377468
0.00487339833,0.436539023,0.992779702,0.993377468
0.00488339833,0.436640148,0.992779702,0.993377468
0.00489339833,0.436741255,0.992779702,0.993377468
0.00490339833,0.436842344,0.992779702,0.993377468
0.00491339833,0.436943414,0.992779702,0.993377468
0.00492339833,0.437044466,0.992779702,0.993377468
0.00493339833,0.4371455,0.992779702,0.993377468
0.00494339833,0.437246515,0.992779702,0.993377468
0.00495339833,0.437347512,0.992779702,0.993377468
0.00496339833,0.43744849,0.992779702,0.993377468
0.00497339833,0.437549451,0.992779702,0.993377468
0.00498339833,0.437650392,0.992779702,0.993377468
0.00499339833,0.437751316,0.992779702,0.993377468
0.00500339833,0.437852221,0.992779702,0.993377468
0.00501339833,0.437953108,0.992779702,0.993377468
0.00502339833,0.438053976,0.992779702,0.993377468
0.00503339833,0.438154826,0.992779702,0.993377468
0.00504339833,0.438255658,0.992779702,0.993377468
0.00505339833,0.438356471,0.992779702,0.993377468
0.00506339833,0.438457266,0.992779702,0.993377468
0.00507339833,0.438558043,0.992779702,0.993377468
0.00508339833,0.438658801,0.992779702,0.993377468
0.00509339833,0.438759541,0.992779702,0.993377468
0.00510339833,0.438860263,0.992779702,0.993377468
0.00511339833,0.438960967,0.992779702,0.993377468
0.00512339833,0.439061652,0.992779702,0.993377468
0.00513339833,0.439162319,0.992779702,0.993377468
0.00514339833,0.439262967,0.992779702,0.993377468
0.00515339833,0.439363598,0.992779702,0.993377468
0.00516339833,0.439464209,0.992779702,0.993377468
0.00517339833,0.439564803,0.992779702,0.993377468
0.00518339833,0.439665379,0.992779702,0.993377468
0.00519339833,0.439765936,0.992779702,0.993377468
0.00520339833,0.439866474,0.992779702,0.993377468
0.00521339833,0.439966995,0.992779702,0.993377468
0.00522339833,0.440067497,0.992779702,0.993377468
0.00523339833,0.440167981,0.992779702,0.993377468
0.00524339833,0.440268447,0.992779702,0.993377468
0.00525339833,0.440368894,0.992779702,0.993377468
0.00526339833,0.440469324,0.992779702,0.993377468
0.00527339833,0.440569735,0.992779702,0.993377468
0.00528339833,0.440670127,0.992779702,0.993377468
0.00529339833,0.440770502,0.992779702,0.993377468
0.00530339833,0.440870858,0.992779702,0.993377468
0.00531339833,0.440971196,0.992779702,0.993377468
0.00532339833,0.441071516,0.992779702,0.993377468
0.00533339833,0.441171817,0.992779702,0.993377468
0.00534339833,0.4412721,0.992779702,0.993377468
0.00535339833,0.441372365,0.992779702,0.993377468
0.00536339833,0.441472612,0.992779702,0.993377468
0.00537339833,0.441572841,0.992779702,0.993377468
0.00538339833,0.441673051,0.992779702,0.993377468
0.00539339833,0.441773243,0.992779702,0.993377468
0.00540339833,0.441873417,0.992779702,0.993377468
0.00541339833,0.441973573,0.992779702,0.993377468
0.00542339833,0.44207371,0.992779702,0.993377468
0.00543339833,0.442173829,0.992779702,0.993377468
0.00544339833,0.44227393,0.992779702,0.993377468
0.00545339833,0.442374013,0.992779702,0.993377468
0.00546339833,0.442474078,0.992779702,0.993377468
0.00547339833,0.442574124,0.992779702,0.993377468
0.00548339833,0.442674153,0.992779702,0.993377468
0.00549339833,0.442774163,0.992779702,0.993377468
0.00550339833,0.442874155,0.992779702,0.993377468
0.00551339833,0.442974128,0.992779702,0.993377468
0.00552339833,0.443074084,0.992779702,0.993377468
0.00553339833,0.443174021,0.992779702,0.993377468
0.00554339833,0.443273941,0.992779702,0.993377468
0.00555339833,0.443373842,0.992779702,0.993377468
0.00556339833,0.443473724,0.992779702,0.993377468
0.00557339833,0.443573589,0.992779702,0.993377468
0.00558339833,0.443673436,0.992779702,0.993377468
0.00559339833,0.443773264,0.992779702,0.993377468
0.00560339833,0.443873074,0.992779702,0.993377468
0.00561339833,0.443972867,0.992779702,0.993377468
0.00562339833,0.444072641,0.992779702,0.993377468
0.00563339833,0.444172396,0.992779702,0.993377468
0.00564339833,0.444272134,0.992779702,0.993377468
0.00565339833,0.444371854,0.992779702,0.993377468
0.00566339833,0.444471555,0.992779702,0.993377468
0.00567339833,0.444571239,0.992779702,0.993377468
0.00568339833,0.444670904,0.992779702,0.993377468
0.00569339833,0.444770551,0.992779702,0.993377468
0.00570339833,0.44487018,0.992779702,0.993377468
0.00571339833,0.444969791,0.992779702,0.993377468
0.00572339833,0.445069383,0.992779702,0.993377468
0.00573339833,0.445168958,0.992779702,0.993377468
0.00574339833,0.445268515,0.992779702,0.993377468
0.00575339833,0.445368053,0.992779702,0.993377468
0.00576339833,0.445467573,0.992779702,0.993377468
0.00577339833,0.445567076,0.992779702,0.993377468
0.00578339833,0.44566656,0.992779702,0.993377468
0.00579339833,0.445766026,0.992779702,0.993377468
0.00580339833,0.445865474,0.992779702,0.993377468
0.00581339833,0.445964904,0.992779702,0.993377468
0.00582339833,0.446064316,0.992779702,0.993377468
0.00583339833,0.446163709,0.992779702,0.993377468
0.00584339833,0.446263085,0.992779702,0.993377468
0.00585339833,0.446362443,0.992779702,0.993377468
0.00586339833,0.446461782,0.992779702,0.993377468
0.00587339833,0.446561104,0.992779702,0.993377468
0.00588339833,0.446660407,0.992779702,0.993377468
0.00589339833,0.446759693,0.992779702,0.993377468
0.00590339833,0.44685896,0.992779702,0.993377468
0.00591339833,0.446958209,0.992779702,0.993377468
0.00592339833,0.44705744,0.992779702,0.993377468
0.00593339833,0.447156654,0.992779702,0.993377468
0.00594339833,0.447255849,0.992779702,0.993377468
0.00595339833,0.447355026,0.992779702,0.993377468
0.00596339833,0.447454185,0.992779702,0.993377468
0.00597339833,0.447553326,0.992779702,0.993377468
0.00598339833,0.447652449,0.992779702,0.993377468
0.00599339833,0.447751554,0.992779702,0.993377468
0.00600339833,0.447850641,0.992779702,0.993377468
0.00601339833,0.44794971,0.992779702,0.993377468
0.00602339833,0.448048761,0.992779702,0.993377468
0.00603339833,0.448147794,0.992779702,0.993377468
0.00604339833,0.448246809,0.992779702,0.993377468
0.00605339833,0.448345806,0.992779702,0.993377468
0.00606339833,0.448444785,0.992779702,0.993377468
0.00607339833,0.448543746,0.992779702,0.993377468
0.00608339833,0.448642689,0.992779702,0.993377468
0.00609339833,0.448741614,0.992779702,0.993377468
0.00610339833,0.448840521,0.992779702,0.993377468
0.00611339833,0.44893941,0.992779702,0.993377468
0.00612339833,0.449038281,0.992779702,0.993377468
0.00613339833,0.449137134,0.992779702,0.993377468
0.00614339833,0.44923597,0.992779702,0.993377468
0.00615339833,0.449334787,0.992779702,0.993377468
0.00616339833,0.449433586,0.992779702,0.993377468
0.00617339833,0.449532367,0.992779702,0.993377468
0.00618339833,0.44963113,0.992779702,0.993377468
0.00619339833,0.449729876,0.992779702,0.993377468
0.00620339833,0.449828603,0.992779702,0.993377468
0.00621339833,0.449927313,0.992779702,0.993377468
0.00622339833,0.450026004,0.992779702,0.993377468
0.00623339833,0.450124677,0.992779702,0.993377468
0.00624339833,0.450223333,0.992779702,0.993377468
0.00625339833,0.450321971,0.992779702,0.993377468
0.00626339833,0.45042059,0.992779702,0.993377468
0.00627339833,0.450519192,0.992779702,0.993377468
0.00628339833,0.450617776,0.992779702,0.993377468
0.00629339833,0.450716342,0.992779702,0.993377468
0.00630339833,0.45081489,0.992779702,0.993377468
0.00631339833,0.45091342,0.992779702,0.993377468
0.00632339833,0.451011932,0.992779702,0.993377468
0.00633339833,0.451110427,0.992779702,0.993377468
0.00634339833,0.451208903,0.992779702,0.993377468
0.00635339833,0.451307361,0.992779702,0.993377468
0.00636339833,0.451405802,0.992779702,0.993377468
0.00637339833,0.451504225,0.992779702,0.993377468
0.00638339833,0.451602629,0.992779702,0.993377468
0.00639339833,0.451701016,0.992779702,0.993377468
0.00640339833,0.451799385,0.992779702,0.993377468
0.00641339833,0.451897736,0.992779702,0.993377468
0.00642339833,0.45199607,0.992779702,0.993377468
0.00643339833,0.452094385,0.992779702,0.993377468
0.00644339833,0.452192683,0.992779702,0.993377468
0.00645339833,0.452290962,0.992779702,0.993377468
0.00646339833,0.452389224,0.992779702,0.993377468
0.00647339833,0.452487468,0.992779702,0.993377468
0.00648339833,0.452585694,0.992779702,0.993377468
0.00649339833,0.452683902,0.992779702,0.993377468
0.00650339833,0.452782092,0.992779702,0.993377468
0.00651339833,0.452880265,0.992779702,0.993377468
0.00652339833,0.452978419,0.992779702,0.993377468
0.00653339833,0.453076556,0.992779702,0.993377468
0.00654339833,0.453174675,0.992779702,0.993377468
0.00655339833,0.453272776,0.992779702,0.993377468
0.00656339833,0.453370859,0.992779702,0.993377468
0.00657339833,0.453468925,0.992779702,0.993377468
0.00658339833,0.453566972,0.992779702,0.993377468
0.00659339833,0.453665002,0.992779702,0.993377468
0.00660339833,0.453763014,0.992779702,0.993377468
0.00661339833,0.453861008,0.992779702,0.993377468
0.00662339833,0.453958985,0.992779702,0.993377468
0.00663339833,0.454056943,0.992779702,0.993377468
0.00664339833,0.454154884,0.992779702,0.993377468
0.00665339833,0.454252807,0.992779702,0.993377468
0.00666339833,0.454350712,0.992779702,0.993377468
0.00667339833,0.454448599,0.992779702,0.993377468
0.00668339833,0.454546468,0.992779702,0.993377468
0.00669339833,0.45464432,0.992779702,0.993377468
0.00670339833,0.454742154,0.992779702,0.993377468
0.00671339833,0.45483997,0.992779702,0.993377468
0.00672339833,0.454937769,0.992779702,0.993377468
0.00673339833,0.455035549,0.992779702,0.993377468
