time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,Vm_Int,AP,Spike_Out
0.000451000105,0.146909139,0.135347235,0.0289546954,0.126765141,0.00109297311,0.0293067495,5.58042156e-05
0.000451000245,0.146909227,0.13534732,0.0289547391,0.126765229,0.00109297421,0.0293067721,5.58042489e-05
0.000451000525,0.146909402,0.135347489,0.0289548266,0.126765404,0.00109297641,0.0293068175,5.58043155e-05
0.000451001085,0.146909753,0.135347828,0.0289550015,0.126765754,0.00109298081,0.0293069081,5.58044488e-05
0.000451002205,0.146910455,0.135348505,0.0289553513,0.126766455,0.00109298962,0.0293070895,5.58047153e-05
0.000451004445,0.146911858,0.135349858,0.028956051,0.126767857,0.00109300724,0.0293074522,5.58052483e-05
0.000451008925,0.146914664,0.135352566,0.0289574503,0.12677066,0.00109304247,0.0293081776,5.58063143e-05
0.000451017885,0.146920277,0.135357981,0.028960249,0.126776266,0.00109311295,0.0293096284,5.58084464e-05
0.000451035805,0.146931504,0.135368812,0.0289658469,0.12678748,0.0010932539,0.0293125302,5.58127107e-05
0.000451071645,0.146953957,0.135390475,0.0289770441,0.126809908,0.00109353583,0.0293183342,5.58212398e-05
0.000451143325,0.146998869,0.135433805,0.0289994445,0.126854769,0.0010940998,0.0293299444,5.58382998e-05
0.000451286685,0.147088711,0.135520484,0.0290442695,0.12694451,0.00109522819,0.0293531732,5.58724269e-05
0.000451573405,0.147268471,0.13569392,0.029134016,0.127124067,0.00109748671,0.0293996642,5.59407098e-05
0.000451998,0.147534859,0.135950942,0.0292671552,0.127390152,0.00110083559,0.0294685938,5.60418984e-05
0.00045199805,0.14753489,0.135950972,0.0292671709,0.127390184,0.00110083598,0.029468602,5.60419103e-05
0.00045199815,0.147534953,0.135951033,0.0292672023,0.127390246,0.00110083677,0.0294686182,5.60419342e-05
0.000451998325,0.147535062,0.135951139,0.0292672572,0.127390356,0.00110083815,0.0294686466,5.60419759e-05
0.0004519985,0.147535172,0.135951245,0.0292673122,0.127390466,0.00110083953,0.0294686751,5.60420176e-05
0.000451998535,0.147535194,0.135951266,0.0292673231,0.127390488,0.00110083981,0.0294686808,5.6042026e-05
0.000451998605,0.147535238,0.135951308,0.0292673451,0.127390532,0.00110084036,0.0294686921,5.60420427e-05
0.000451998745,0.147535326,0.135951393,0.0292673891,0.127390619,0.00110084147,0.0294687149,5.6042076e-05
0.000451999025,0.147535502,0.135951563,0.029267477,0.127390795,0.00110084368,0.0294687604,5.60421428e-05
0.0004519995,0.1475358,0.13595185,0.0292676261,0.127391093,0.00110084743,0.0294688375,5.6042256e-05
0.00045199955,0.147535831,0.135951881,0.0292676418,0.127391124,0.00110084782,0.0294688457,5.6042268e-05
0.00045199965,0.147535894,0.135951941,0.0292676731,0.127391187,0.00110084861,0.0294688619,5.60422918e-05
0.000451999825,0.147536004,0.135952047,0.0292677281,0.127391296,0.00110084999,0.0294688903,5.60423335e-05
0.000452,0.147536114,0.135952153,0.029267783,0.127391406,0.00110085137,0.0294689188,5.60423752e-05
0.000452000035,0.147536136,0.135952174,0.029267794,0.127391428,0.00110085165,0.0294689245,5.60423836e-05
0.000452000105,0.14753618,0.135952217,0.029267816,0.127391472,0.0011008522,0.0294689358,5.60424003e-05
0.000452000245,0.147536268,0.135952301,0.0292678599,0.12739156,0.00110085331,0.0294689586,5.60424337e-05
0.000452000525,0.147536443,0.135952471,0.0292679478,0.127391735,0.00110085552,0.0294690041,5.60425004e-05
0.000452001085,0.147536795,0.13595281,0.0292681236,0.127392086,0.00110085994,0.029469095,5.60426339e-05
0.000452002205,0.147537498,0.135953488,0.0292684752,0.127392789,0.00110086878,0.029469277,5.6042901e-05
0.000452004445,0.147538904,0.135954845,0.0292691783,0.127394193,0.00110088646,0.0294696409,5.6043435e-05
0.000452008925,0.147541716,0.135957558,0.0292705847,0.127397002,0.00110092182,0.0294703688,5.60445031e-05
0.000452017885,0.14754734,0.135962984,0.0292733974,0.127402619,0.00110099255,0.0294718245,5.60466394e-05
0.000452035805,0.147558588,0.135973837,0.0292790233,0.127413855,0.00110113401,0.0294747361,5.60509121e-05
0.000452071645,0.147581085,0.135995544,0.0292902766,0.127436327,0.00110141696,0.0294805599,5.60594579e-05
0.000452143325,0.147626085,0.136038963,0.0293127892,0.127481276,0.00110198298,0.0294922095,5.60765513e-05
0.000452286685,0.147716103,0.136125821,0.0293578385,0.127571192,0.00110311544,0.0295155171,5.61107452e-05
0.000452573405,0.147896215,0.136299611,0.0294480334,0.1277511,0.00110538213,0.0295621658,5.61791618e-05
0.000452998,0.148163123,0.136557159,0.0295818364,0.128017707,0.00110874312,0.0296313292,5.62805483e-05
0.00045299805,0.148163155,0.13655719,0.0295818521,0.128017738,0.00110874352,0.0296313373,5.62805602e-05
0.00045299815,0.148163218,0.13655725,0.0295818837,0.128017801,0.00110874431,0.0296313536,5.62805841e-05
0.000452998325,0.148163328,0.136557357,0.0295819389,0.128017911,0.0011087457,0.0296313822,5.62806259e-05
0.0004529985,0.148163438,0.136557463,0.0295819941,0.128018021,0.00110874708,0.0296314107,5.62806677e-05
0.000452998535,0.14816346,0.136557484,0.0295820051,0.128018043,0.00110874736,0.0296314164,5.62806761e-05
0.000452998605,0.148163504,0.136557527,0.0295820272,0.128018087,0.00110874791,0.0296314278,5.62806928e-05
0.000452998745,0.148163592,0.136557612,0.0295820714,0.128018175,0.00110874902,0.0296314506,5.62807263e-05
0.000452999025,0.148163768,0.136557781,0.0295821597,0.12801835,0.00110875124,0.0296314963,5.62807931e-05
0.0004529995,0.148164067,0.13655807,0.0295823096,0.128018649,0.001108755,0.0296315737,5.62809066e-05
0.00045299955,0.148164098,0.1365581,0.0295823253,0.12801868,0.0011087554,0.0296315819,5.62809186e-05
0.00045299965,0.148164161,0.136558161,0.0295823569,0.128018743,0.00110875619,0.0296315982,5.62809424e-05
0.000452999825,0.148164271,0.136558267,0.0295824121,0.128018853,0.00110875758,0.0296316267,5.62809842e-05
0.000453,0.148164381,0.136558373,0.0295824673,0.128018963,0.00110875897,0.0296316552,5.62810261e-05
0.000453000035,0.148164403,0.136558394,0.0295824783,0.128018985,0.00110875924,0.0296316609,5.62810344e-05
0.000453000105,0.148164447,0.136558437,0.0295825004,0.128019029,0.0011087598,0.0296316723,5.62810511e-05
0.000453000245,0.148164535,0.136558522,0.0295825446,0.128019117,0.00110876091,0.0296316951,5.62810846e-05
0.000453000525,0.148164711,0.136558692,0.0295826329,0.128019293,0.00110876312,0.0296317408,5.62811515e-05
0.000453001085,0.148165064,0.136559032,0.0295828096,0.128019644,0.00110876756,0.0296318321,5.62812852e-05
0.000453002205,0.148165768,0.136559711,0.0295831629,0.128020348,0.00110877643,0.0296320147,5.62815528e-05
0.000453004445,0.148167177,0.136561071,0.0295838696,0.128021755,0.00110879418,0.0296323798,5.62820879e-05
0.000453008925,0.148169994,0.136563789,0.0295852829,0.128024569,0.00110882967,0.0296331101,5.62831581e-05
0.000453017885,0.148175629,0.136569227,0.0295881096,0.128030198,0.00110890065,0.0296345708,5.62852986e-05
0.000453035805,0.148186899,0.136580102,0.0295937635,0.128041455,0.00110904263,0.0296374923,5.62895796e-05
0.000453071645,0.148209441,0.136601853,0.0296050728,0.128063971,0.0011093266,0.0296433358,5.62981421e-05
0.000453143325,0.148254528,0.136645361,0.0296276975,0.128109008,0.00110989466,0.0296550249,5.63152689e-05
0.000453286685,0.148344722,0.136732396,0.0296729708,0.1281991,0.00111103122,0.0296784114,5.63495296e-05
0.000453573405,0.148525186,0.136906541,0.0297636137,0.12837936,0.00111330611,0.029725218,5.64180798e-05
0.000453998,0.148792615,0.137164615,0.0298980797,0.128646486,0.00111667925,0.0297946154,5.6519664e-05
0.00045399805,0.148792646,0.137164646,0.0298980956,0.128646517,0.00111667964,0.0297946236,5.6519676e-05
0.00045399815,0.148792709,0.137164707,0.0298981273,0.12864658,0.00111668044,0.0297946399,5.65196999e-05
0.000453998325,0.14879282,0.137164813,0.0298981827,0.12864669,0.00111668183,0.0297946685,5.65197418e-05
0.0004539985,0.14879293,0.13716492,0.0298982382,0.128646801,0.00111668322,0.0297946972,5.65197837e-05
0.000453998535,0.148792952,0.137164941,0.0298982493,0.128646823,0.0011166835,0.0297947029,5.65197921e-05
0.000453998605,0.148792996,0.137164983,0.0298982715,0.128646867,0.00111668405,0.0297947143,5.65198089e-05
0.000453998745,0.148793084,0.137165069,0.0298983159,0.128646955,0.00111668517,0.0297947372,5.65198424e-05
0.000453999025,0.148793261,0.137165239,0.0298984047,0.128647131,0.00111668739,0.029794783,5.65199094e-05
0.0004539995,0.14879356,0.137165528,0.0298985553,0.12864743,0.00111669117,0.0297948607,5.65200231e-05
0.00045399955,0.148793592,0.137165558,0.0298985711,0.128647462,0.00111669157,0.0297948689,5.6520035e-05
0.00045399965,0.148793655,0.137165619,0.0298986028,0.128647524,0.00111669236,0.0297948853,5.6520059e-05
0.000453999825,0.148793765,0.137165725,0.0298986583,0.128647635,0.00111669375,0.0297949139,5.65201009e-05
0.000454,0.148793875,0.137165832,0.0298987138,0.128647745,0.00111669515,0.0297949425,5.65201427e-05
0.000454000035,0.148793897,0.137165853,0.0298987249,0.128647767,0.00111669542,0.0297949482,5.65201511e-05
0.000454000105,0.148793941,0.137165896,0.0298987471,0.128647811,0.00111669598,0.0297949597,5.65201679e-05
0.000454000245,0.14879403,0.137165981,0.0298987914,0.128647899,0.00111669709,0.0297949826,5.65202014e-05
0.000454000525,0.148794206,0.137166151,0.0298988802,0.128648075,0.00111669932,0.0297950284,5.65202684e-05
0.000454001085,0.148794559,0.137166491,0.0298990577,0.128648428,0.00111670377,0.02979512,5.65204024e-05
0.000454002205,0.148795265,0.137167172,0.0298994128,0.128649133,0.00111671268,0.0297953032,5.65206705e-05
0.000454004445,0.148796676,0.137168535,0.029900123,0.128650542,0.00111673049,0.0297956696,5.65212067e-05
0.000454008925,0.148799499,0.137171259,0.0299015433,0.128653362,0.0011167661,0.0297964024,5.6522279e-05
0.000454017885,0.148805145,0.137176707,0.029904384,0.128659002,0.00111683734,0.029797868,5.65244236e-05
0.000454035805,0.148816437,0.137187605,0.0299100659,0.128670281,0.00111697983,0.0298007993,5.6528713e-05
0.000454071645,0.148839022,0.137209401,0.0299214312,0.128692841,0.00111726483,0.0298066626,5.65372921e-05
0.000454143325,0.148884198,0.137252997,0.0299441677,0.128737965,0.00111783495,0.0298183912,5.65544523e-05
0.000454286685,0.148974568,0.137340209,0.0299896648,0.128828233,0.00111897561,0.0298418568,5.65887798e-05
0.000454573405,0.149155383,0.13751471,0.0300807551,0.129008844,0.00112125872,0.0298888215,5.66574635e-05
0.000454998,0.149423332,0.137773309,0.0302158836,0.12927649,0.00112464404,0.0299584531,5.67592454e-05
0.00045499805,0.149423364,0.13777334,0.0302158995,0.129276521,0.00112464444,0.0299584613,5.67592574e-05
0.00045499815,0.149423427,0.137773401,0.0302159314,0.129276584,0.00112464524,0.0299584777,5.67592814e-05
0.000454998325,0.149423537,0.137773507,0.0302159871,0.129276695,0.00112464663,0.0299585064,5.67593234e-05
0.0004549985,0.149423648,0.137773614,0.0302160429,0.129276805,0.00112464803,0.0299585352,5.67593654e-05
0.000454998535,0.14942367,0.137773635,0.030216054,0.129276827,0.00112464831,0.0299585409,5.67593737e-05
0.000454998605,0.149423714,0.137773678,0.0302160763,0.129276871,0.00112464887,0.0299585524,5.67593905e-05
0.000454998745,0.149423803,0.137773763,0.0302161209,0.12927696,0.00112464999,0.0299585754,5.67594241e-05
0.000454999025,0.149423979,0.137773934,0.0302162101,0.129277136,0.00112465222,0.0299586213,5.67594913e-05
0.0004549995,0.149424279,0.137774223,0.0302163615,0.129277436,0.00112465601,0.0299586993,5.67596052e-05
0.00045499955,0.149424311,0.137774254,0.0302163774,0.129277467,0.00112465641,0.0299587075,5.67596172e-05
0.00045499965,0.149424374,0.137774315,0.0302164092,0.12927753,0.00112465721,0.0299587239,5.67596411e-05
0.000454999825,0.149424484,0.137774421,0.030216465,0.129277641,0.0011246586,0.0299587526,5.67596831e-05
0.000455,0.149424595,0.137774528,0.0302165208,0.129277751,0.00112466,0.0299587813,5.67597251e-05
0.000455000035,0.149424617,0.137774549,0.0302165319,0.129277773,0.00112466028,0.0299587871,5.67597335e-05
0.000455000105,0.149424661,0.137774592,0.0302165542,0.129277817,0.00112466084,0.0299587986,5.67597503e-05
0.000455000245,0.14942475,0.137774677,0.0302165988,0.129277906,0.00112466195,0.0299588215,5.67597838e-05
0.000455000525,0.149424926,0.137774848,0.030216688,0.129278082,0.00112466419,0.0299588675,5.6759851e-05
0.000455001085,0.14942528,0.137775189,0.0302168664,0.129278435,0.00112466866,0.0299589594,5.67599853e-05
0.000455002205,0.149425987,0.137775871,0.0302172232,0.129279142,0.00112467759,0.0299591432,5.67602539e-05
0.000455004445,0.149427401,0.137777236,0.0302179369,0.129280554,0.00112469547,0.0299595108,5.67607911e-05
0.000455008925,0.14943023,0.137779966,0.0302193642,0.129283379,0.00112473121,0.0299602461,5.67618654e-05
0.000455017885,0.149435886,0.137785426,0.0302222189,0.12928903,0.00112480271,0.0299617167,5.67640142e-05
0.000455035805,0.149447201,0.137796345,0.0302279287,0.129300331,0.00112494571,0.0299646579,5.6768312e-05
0.000455071645,0.14946983,0.137818185,0.0302393499,0.129322935,0.00112523174,0.029970541,5.67769078e-05
0.000455143325,0.149515093,0.137861871,0.0302621982,0.129368147,0.00112580392,0.0299823091,5.67941014e-05
0.000455286685,0.149605639,0.13794926,0.0303079188,0.12945859,0.0011269487,0.0300058538,5.68284956e-05
0.000455573405,0.149786805,0.138124115,0.0303994562,0.129639552,0.00112924005,0.0300529769,5.68973127e-05
0.000455998,0.150055275,0.13838324,0.0305352463,0.129907717,0.0011326376,0.030122843,5.69992922e-05
0.00045599805,0.150055306,0.138383271,0.0305352623,0.129907749,0.001132638,0.0301228513,5.69993043e-05
0.00045599815,0.15005537,0.138383332,0.0305352943,0.129907812,0.0011326388,0.0301228677,5.69993283e-05
0.000455998325,0.15005548,0.138383439,0.0305353503,0.129907923,0.0011326402,0.0301228966,5.69993703e-05
0.0004559985,0.150055591,0.138383545,0.0305354064,0.129908033,0.0011326416,0.0301229254,5.69994124e-05
0.000455998535,0.150055613,0.138383567,0.0305354176,0.129908055,0.00113264188,0.0301229311,5.69994208e-05
0.000455998605,0.150055657,0.13838361,0.03053544,0.1299081,0.00113264244,0.0301229427,5.69994376e-05
0.000455998745,0.150055746,0.138383695,0.0305354848,0.129908188,0.00113264356,0.0301229657,5.69994713e-05
0.000455999025,0.150055923,0.138383866,0.0305355744,0.129908365,0.00113264581,0.0301230118,5.69995385e-05
0.0004559995,0.150056224,0.138384156,0.0305357265,0.129908665,0.00113264961,0.03012309,5.69996527e-05
0.00045599955,0.150056255,0.138384187,0.0305357425,0.129908697,0.00113265001,0.0301230983,5.69996647e-05
0.00045599965,0.150056318,0.138384248,0.0305357745,0.12990876,0.00113265081,0.0301231147,5.69996887e-05
0.000455999825,0.150056429,0.138384354,0.0305358306,0.129908871,0.00113265221,0.0301231436,5.69997308e-05
0.000456,0.15005654,0.138384461,0.0305358866,0.129908981,0.00113265361,0.0301231724,5.69997728e-05
0.000456000035,0.150056562,0.138384483,0.0305358978,0.129909003,0.00113265389,0.0301231781,5.69997812e-05
0.000456000105,0.150056606,0.138384525,0.0305359202,0.129909047,0.00113265445,0.0301231897,5.6999798e-05
0.000456000245,0.150056695,0.138384611,0.030535965,0.129909136,0.00113265558,0.0301232127,5.69998317e-05
0.000456000525,0.150056872,0.138384782,0.0305360547,0.129909313,0.00113265782,0.0301232588,5.6999899e-05
0.000456001085,0.150057226,0.138385124,0.0305362339,0.129909667,0.0011326623,0.030123351,5.70000335e-05
0.000456002205,0.150057935,0.138385808,0.0305365925,0.129910374,0.00113267127,0.0301235355,5.70003026e-05
0.000456004445,0.150059352,0.138387175,0.0305373096,0.12991179,0.00113268921,0.0301239043,5.70008409e-05
0.000456008925,0.150062185,0.13838991,0.0305387439,0.12991462,0.00113272509,0.0301246421,5.70019173e-05
0.000456017885,0.150067853,0.138395381,0.0305416126,0.129920282,0.00113279684,0.0301261176,5.70040703e-05
0.000456035805,0.150079189,0.138406323,0.0305473504,0.129931605,0.00113294036,0.0301290687,5.70083763e-05
0.000456071645,0.150101863,0.138428207,0.0305588274,0.129954253,0.00113322742,0.0301349716,5.70169889e-05
0.000456143325,0.150147214,0.138471981,0.0305817873,0.129999552,0.00113380166,0.0301467794,5.70342158e-05
0.000456286685,0.150237935,0.138559548,0.0306277313,0.130090171,0.00113495058,0.0301704033,5.70686767e-05
0.000456573405,0.150419453,0.138734758,0.0307197151,0.130271483,0.0011372502,0.0302176849,5.71376272e-05
0.000456998,0.150688442,0.138994407,0.0308561662,0.130540168,0.00114066,0.0302877858,5.72398042e-05
0.00045699805,0.150688473,0.138994438,0.0308561823,0.1305402,0.0011406604,0.0302877941,5.72398162e-05
0.00045699815,0.150688537,0.138994499,0.0308562145,0.130540263,0.00114066121,0.0302878106,5.72398403e-05
0.000456998325,0.150688648,0.138994606,0.0308562708,0.130540374,0.00114066261,0.0302878395,5.72398824e-05
0.0004569985,0.150688759,0.138994713,0.030856327,0.130540485,0.00114066402,0.0302878684,5.72399246e-05
0.000456998535,0.150688781,0.138994735,0.0308563383,0.130540507,0.0011406643,0.0302878742,5.7239933e-05
0.000456998605,0.150688825,0.138994778,0.0308563608,0.130540551,0.00114066486,0.0302878858,5.72399498e-05
0.000456998745,0.150688914,0.138994863,0.0308564059,0.13054064,0.00114066599,0.0302879089,5.72399835e-05
0.000456999025,0.150689091,0.138995035,0.0308564959,0.130540817,0.00114066824,0.0302879552,5.7240051e-05
0.0004569995,0.150689392,0.138995325,0.0308566487,0.130541118,0.00114067206,0.0302880337,5.72401653e-05
0.00045699955,0.150689424,0.138995356,0.0308566648,0.13054115,0.00114067246,0.0302880419,5.72401773e-05
0.00045699965,0.150689487,0.138995417,0.030856697,0.130541213,0.00114067326,0.0302880585,5.72402014e-05
0.000456999825,0.150689598,0.138995524,0.0308567533,0.130541324,0.00114067467,0.0302880874,5.72402435e-05
0.000457,0.150689709,0.138995631,0.0308568096,0.130541434,0.00114067608,0.0302881163,5.72402857e-05
0.000457000035,0.150689731,0.138995652,0.0308568209,0.130541457,0.00114067636,0.0302881221,5.72402941e-05
0.000457000105,0.150689776,0.138995695,0.0308568434,0.130541501,0.00114067692,0.0302881336,5.7240311e-05
0.000457000245,0.150689865,0.138995781,0.0308568884,0.130541589,0.00114067805,0.0302881568,5.72403447e-05
0.000457000525,0.150690042,0.138995952,0.0308569785,0.130541767,0.0011406803,0.030288203,5.72404121e-05
0.000457001085,0.150690397,0.138996295,0.0308571586,0.130542121,0.0011406848,0.0302882955,5.72405469e-05
0.000457002205,0.150691107,0.13899698,0.030857519,0.13054283,0.0011406938,0.0302884806,5.72408165e-05
0.000457004445,0.150692526,0.13899835,0.0308582396,0.130544248,0.0011407118,0.0302888507,5.72413558e-05
0.000457008925,0.150695366,0.139001091,0.0308596808,0.130547085,0.00114074781,0.0302895909,5.72424343e-05
0.000457017885,0.150701045,0.139006573,0.0308625635,0.130552757,0.00114081982,0.0302910714,5.72445915e-05
